,ItemName,Category,Price,Tax,Date,Day,Time
1138,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-23-2021,Saturday,3:41 PM
1139,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-22-2021,Friday,8:30 AM
1140,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-21-2021,Thursday,6:49 PM
1141,Sausage Biscuit,Breakfast,1.00,0.07,10-21-2021,Thursday,11:20 AM
1142,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-22-2021,Friday,9:31 AM
1143,McChicken,Value Menu,1.00,0.07,10-21-2021,Thursday,6:19 PM
1144,Steak and Egg Burrito,Value Menu,1.79,0.13,10-21-2021,Thursday,8:57 PM
1145,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,9:44 AM
1146,Sausage Burrito,Breakfast,1.00,0.07,10-20-2021,Wednesday,9:07 AM
1147,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-26-2021,Tuesday,9:44 PM
1148,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-22-2021,Friday,6:31 AM
1149,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-26-2021,Tuesday,8:45 PM
1150,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-22-2021,Friday,7:37 PM
1151,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-26-2021,Tuesday,1:18 PM
1152,Small French Fry,Value Menu,1.19,0.08,10-24-2021,Sunday,3:25 PM
1153,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-26-2021,Tuesday,8:19 PM
1154,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-24-2021,Sunday,8:48 AM
1155,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,9:14 AM
1156,Bacon Habanero Ranch Quarter Pounder,Normal,4.09,0.29,10-23-2021,Saturday,6:50 PM
1157,Big Mac - Meal,Normal,5.69,0.4,10-26-2021,Tuesday,4:37 PM
1158,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-23-2021,Saturday,3:01 AM
1159,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,1:18 PM
1160,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-24-2021,Sunday,8:50 AM
1161,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-24-2021,Sunday,0:06 AM
1162,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-20-2021,Wednesday,9:18 AM
1163,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-25-2021,Monday,12:40 PM
1164,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-21-2021,Thursday,2:24 PM
1165,"Bacon, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,10:33 AM
1166,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,9:22 AM
1167,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-21-2021,Thursday,3:35 PM
1168,Big Mac,Normal,3.99,0.28,10-20-2021,Wednesday,7:07 PM
1169,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,3:14 PM
1170,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,5:45 AM
1171,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,6:51 PM
1172,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-26-2021,Tuesday,9:10 AM
1173,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-22-2021,Friday,1:06 PM
1174,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-23-2021,Saturday,7:26 AM
1175,2 McGriddles Cakes,Breakfast,1.00,0.07,10-20-2021,Wednesday,9:14 AM
1176,Large French Fry,Value Menu,1.79,0.13,10-21-2021,Thursday,1:49 PM
1177,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-23-2021,Saturday,3:23 PM
1178,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-24-2021,Sunday,8:48 PM
1179,Steak and Egg Burrito,Value Menu,1.79,0.13,10-26-2021,Tuesday,8:39 PM
1180,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-21-2021,Thursday,6:40 PM
1181,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-26-2021,Tuesday,6:03 PM
1182,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-22-2021,Friday,1:36 PM
1183,Small French Fry,Value Menu,1.19,0.08,10-26-2021,Tuesday,8:15 PM
1184,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,5:51 PM
1185,Big Mac - Meal,Normal,5.69,0.4,10-22-2021,Friday,3:58 PM
1186,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,5:57 PM
1187,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-24-2021,Sunday,1:53 PM
1188,Quarter Pounder with Cheese,Normal,3.79,0.27,10-23-2021,Saturday,6:11 PM
1189,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-24-2021,Sunday,9:15 AM
1190,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,8:43 AM
1191,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-24-2021,Sunday,11:33 PM
1192,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-21-2021,Thursday,5:16 PM
1193,Double Cheeseburger - Meal,Normal,4.19,0.29,10-25-2021,Monday,1:11 PM
1194,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,3:37 PM
1195,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-22-2021,Friday,6:54 AM
1196,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-26-2021,Tuesday,12:22 PM
1197,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,11:12 AM
1198,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-23-2021,Saturday,2:16 PM
1199,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,3:42 AM
1200,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-21-2021,Thursday,11:08 PM
1201,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-25-2021,Monday,5:32 PM
1202,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-24-2021,Sunday,11:02 AM
1203,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,4:25 PM
1204,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-20-2021,Wednesday,6:04 PM
1205,Deluxe Quarter Punder,Normal,4.09,0.29,10-21-2021,Thursday,9:47 AM
1206,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-25-2021,Monday,11:42 PM
1207,Big Mac - Meal,Normal,5.69,0.4,10-20-2021,Wednesday,3:02 AM
1208,1 Hash Browns,Breakfast,1.00,0.07,10-22-2021,Friday,6:01 AM
1209,1 Hash Browns,Breakfast,1.00,0.07,10-25-2021,Monday,9:00 AM
1210,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-25-2021,Monday,11:41 PM
1211,Sausage McGriddles,Breakfast,2.79,0.2,10-22-2021,Friday,9:22 AM
1212,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,2:19 PM
1213,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-22-2021,Friday,11:51 AM
1214,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-20-2021,Wednesday,11:48 AM
1215,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,12:31 PM
1216,Deluxe Quarter Punder,Normal,4.09,0.29,10-20-2021,Wednesday,11:27 AM
1217,2 Cheeseburgers,Normal,2.58,0.18,10-22-2021,Friday,4:12 PM
1218,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,1:49 PM
1219,Chicken McNuggets - 20pc,Normal,5,0.35,10-21-2021,Thursday,6:51 PM
1220,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-22-2021,Friday,6:42 AM
1221,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-21-2021,Thursday,7:14 AM
1222,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-25-2021,Monday,10:39 AM
1223,Small French Fry,Value Menu,1.19,0.08,10-20-2021,Wednesday,2:16 PM
1224,Bacon McDouble,Value Menu,2.00,0.14,10-22-2021,Friday,1:37 PM
1225,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-22-2021,Friday,10:57 AM
1226,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-25-2021,Monday,1:13 PM
1227,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-25-2021,Monday,4:42 PM
1228,Sausage McMuffin,Breakfast,1.00,0.07,10-25-2021,Monday,4:38 AM
1229,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-24-2021,Sunday,11:11 AM
1230,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-24-2021,Sunday,4:06 PM
1231,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-25-2021,Monday,10:58 PM
1232,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-24-2021,Sunday,9:41 AM
1233,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-20-2021,Wednesday,12:44 PM
1234,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,8:39 PM
1235,Big Mac,Normal,3.99,0.28,10-24-2021,Sunday,5:43 PM
1236,McDouble,Value Menu,1.19,0.08,10-23-2021,Saturday,1:04 PM
1237,2 Cheeseburgers,Normal,2.58,0.18,10-25-2021,Monday,12:26 PM
1238,Sausage Biscuit,Breakfast,1.00,0.07,10-23-2021,Saturday,8:45 AM
1239,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,8:41 AM
1240,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,12:46 PM
1241,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,12:52 PM
1242,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,12:32 PM
1243,Big Mac - Meal,Normal,5.69,0.4,10-25-2021,Monday,5:51 PM
1244,Chicken McNuggets - 20pc,Normal,5,0.35,10-25-2021,Monday,5:15 PM
1245,Small French Fry,Value Menu,1.19,0.08,10-20-2021,Wednesday,4:12 PM
1246,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,3:50 AM
1247,Quarter Pounder with Cheese,Normal,3.79,0.27,10-22-2021,Friday,7:53 AM
1248,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-23-2021,Saturday,3:01 PM
1249,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,6:11 AM
1250,Big Mac - Meal,Normal,5.69,0.4,10-21-2021,Thursday,4:23 PM
1251,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,11:14 AM
1252,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,5:57 PM
1253,1 Hash Browns,Breakfast,1.00,0.07,10-25-2021,Monday,1:33 AM
1254,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-23-2021,Saturday,4:28 PM
1255,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,2:34 PM
1256,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,8:01 AM
1257,2 Cheeseburgers,Normal,2.58,0.18,10-20-2021,Wednesday,9:32 AM
1258,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-25-2021,Monday,6:01 PM
1259,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,7:00 AM
1260,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,10:30 PM
1261,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,2:56 PM
1262,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-24-2021,Sunday,11:47 AM
1263,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,10:05 AM
1264,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,2:54 PM
1265,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,6:37 AM
1266,Egg McMuffin,Breakfast,2.79,0.2,10-21-2021,Thursday,11:01 AM
1267,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,2:08 PM
1268,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,7:32 AM
1269,McChicken,Value Menu,1.00,0.07,10-22-2021,Friday,4:42 PM
1270,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-24-2021,Sunday,11:36 AM
1271,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,1:49 PM
1272,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-25-2021,Monday,10:32 AM
1273,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,1:52 PM
1274,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,3:24 PM
1275,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,8:43 PM
1276,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-24-2021,Sunday,5:28 AM
1277,Big Mac - Meal,Normal,5.69,0.4,10-23-2021,Saturday,5:19 PM
1278,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-22-2021,Friday,1:46 PM
1279,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,2:34 PM
1280,Bacon McDouble,Value Menu,2.00,0.14,10-25-2021,Monday,5:45 PM
1281,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,3:19 PM
1282,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,3:56 PM
1283,Southern Style Chicken - Meal,Normal,5.59,0.39,10-23-2021,Saturday,2:21 PM
1284,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-21-2021,Thursday,4:27 AM
1285,McDouble,Value Menu,1.19,0.08,10-22-2021,Friday,10:09 PM
1286,BBQ Ranch Burger,Value Menu,1.00,0.07,10-24-2021,Sunday,6:27 PM
1287,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-24-2021,Sunday,1:26 PM
1288,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,2:09 PM
1289,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,6:28 PM
1290,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-22-2021,Friday,6:40 PM
1291,Quarter Pounder with Cheese,Normal,3.79,0.27,10-20-2021,Wednesday,1:32 PM
1292,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,10:36 AM
1293,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-21-2021,Thursday,1:38 PM
1294,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-22-2021,Friday,8:31 PM
1295,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-25-2021,Monday,9:31 AM
1296,Medium French Fry,Value Menu,1.59,0.11,10-23-2021,Saturday,3:15 PM
1297,Medium French Fry,Value Menu,1.59,0.11,10-20-2021,Wednesday,4:54 PM
1298,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,11:18 PM
1299,Steak and Egg Burrito,Value Menu,1.79,0.13,10-24-2021,Sunday,7:02 PM
1300,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,10:18 PM
1301,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-24-2021,Sunday,6:19 AM
1302,Medium French Fry,Value Menu,1.59,0.11,10-24-2021,Sunday,5:00 PM
1303,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-23-2021,Saturday,12:44 PM
1304,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,7:58 PM
1305,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-22-2021,Friday,7:11 PM
1306,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,7:13 AM
1307,"Bacon, Egg & Cheese Bagel",Breakfast,3.29,0.23,10-23-2021,Saturday,9:27 AM
1308,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-23-2021,Saturday,12:35 PM
1309,Double Cheeseburger - Meal,Normal,4.19,0.29,10-22-2021,Friday,2:17 PM
1310,Egg McMuffin,Breakfast,2.79,0.2,10-23-2021,Saturday,7:56 AM
1311,Big Mac,Normal,3.99,0.28,10-25-2021,Monday,11:28 PM
1312,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-24-2021,Sunday,3:15 PM
1313,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-23-2021,Saturday,11:09 AM
1314,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-20-2021,Wednesday,4:26 PM
1315,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-20-2021,Wednesday,3:44 PM
1316,Medium French Fry,Value Menu,1.59,0.11,10-20-2021,Wednesday,9:35 PM
1317,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-22-2021,Friday,10:19 AM
1318,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-25-2021,Monday,9:25 AM
1319,Sausage McMuffin,Breakfast,1.00,0.07,10-25-2021,Monday,8:14 AM
1320,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-21-2021,Thursday,12:07 PM
1321,Premium Chicken Bacon Clubhouse (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-26-2021,Tuesday,5:55 PM
1322,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,3:55 PM
1323,Big Mac,Normal,3.99,0.28,10-25-2021,Monday,10:29 AM
1324,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,4:09 PM
1325,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-26-2021,Tuesday,10:04 AM
1326,Sausage Biscuit,Breakfast,1.00,0.07,10-23-2021,Saturday,7:36 AM
1327,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,9:44 AM
1328,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,8:19 PM
1329,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,9:21 AM
1330,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-22-2021,Friday,10:36 AM
1331,1 Hash Browns,Breakfast,1.00,0.07,10-24-2021,Sunday,10:23 AM
1332,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-24-2021,Sunday,12:40 PM
1333,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,4:16 PM
1334,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-24-2021,Sunday,2:17 PM
1335,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-25-2021,Monday,5:00 AM
1336,Filet-O-Fish,Normal,3.79,0.27,10-23-2021,Saturday,11:20 AM
1337,Double Filet-O-Fish,Normal,4.69,0.33,10-23-2021,Saturday,5:01 PM
1338,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,2:12 PM
1339,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,6:50 AM
1340,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-20-2021,Wednesday,9:31 AM
1341,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,5:33 PM
1342,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-24-2021,Sunday,4:35 PM
1343,Small French Fry,Value Menu,1.19,0.08,10-26-2021,Tuesday,4:08 PM
1344,Double Cheeseburger,Value Menu,1.59,0.11,10-24-2021,Sunday,3:18 PM
1345,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,6:54 AM
1346,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,6:42 AM
1347,McChicken,Value Menu,1.00,0.07,10-22-2021,Friday,12:16 PM
1348,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-20-2021,Wednesday,1:06 PM
1349,Double Cheeseburger - Meal,Normal,4.19,0.29,10-22-2021,Friday,3:51 PM
1350,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-21-2021,Thursday,12:58 PM
1351,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-24-2021,Sunday,5:45 PM
1352,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-22-2021,Friday,2:35 PM
1353,Sausage McGriddles,Breakfast,2.79,0.2,10-25-2021,Monday,11:10 AM
1354,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-21-2021,Thursday,3:38 PM
1355,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,9:16 AM
1356,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-24-2021,Sunday,9:28 AM
1357,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,6:17 PM
1358,Sausage Burrito,Breakfast,1.00,0.07,10-23-2021,Saturday,9:13 PM
1359,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-20-2021,Wednesday,12:32 PM
1360,Big Mac,Normal,3.99,0.28,10-21-2021,Thursday,3:32 PM
1361,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-22-2021,Friday,3:55 PM
1362,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,5:41 PM
1363,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,11:20 PM
1364,Chicken Snack Wrap (Grilled) (Chipolte BBQ),Value Menu,1.69,0.12,10-20-2021,Wednesday,11:08 PM
1365,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-26-2021,Tuesday,4:44 PM
1366,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-20-2021,Wednesday,10:52 AM
1367,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-22-2021,Friday,10:41 AM
1368,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-21-2021,Thursday,6:43 AM
1369,Large French Fry,Value Menu,1.79,0.13,10-21-2021,Thursday,1:18 PM
1370,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-23-2021,Saturday,4:08 PM
1371,Big Mac,Normal,3.99,0.28,10-25-2021,Monday,8:33 PM
1372,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-20-2021,Wednesday,4:15 PM
1373,Sausage McMuffin,Breakfast,1.00,0.07,10-24-2021,Sunday,10:59 AM
1374,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-24-2021,Sunday,9:46 AM
1375,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,5:24 PM
1376,Bacon McDouble,Value Menu,2.00,0.14,10-24-2021,Sunday,3:59 PM
1377,2 Cheeseburgers,Normal,2.58,0.18,10-24-2021,Sunday,1:13 PM
1378,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,3:07 PM
1379,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-25-2021,Monday,4:10 PM
1380,Filet-O-Fish - Meal,Normal,5.49,0.38,10-20-2021,Wednesday,10:58 AM
1381,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-25-2021,Monday,6:02 PM
1382,Small French Fry,Value Menu,1.19,0.08,10-25-2021,Monday,2:57 PM
1383,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-21-2021,Thursday,12:52 PM
1384,Southern Style Chicken - Meal,Normal,5.59,0.39,10-20-2021,Wednesday,6:52 PM
1385,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-22-2021,Friday,12:17 PM
1386,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,4:31 AM
1387,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-21-2021,Thursday,11:54 AM
1388,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-23-2021,Saturday,1:21 PM
1389,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,1:37 PM
1390,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-24-2021,Sunday,8:09 AM
1391,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-20-2021,Wednesday,12:01 PM
1392,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,10:57 AM
1393,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-25-2021,Monday,11:49 AM
1394,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-23-2021,Saturday,8:57 PM
1395,Sausage Biscuit,Breakfast,1.00,0.07,10-24-2021,Sunday,6:11 PM
1396,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,10:09 PM
1397,Egg McMuffin,Breakfast,2.79,0.2,10-23-2021,Saturday,8:36 AM
1398,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-24-2021,Sunday,5:04 PM
1399,Small French Fry,Value Menu,1.19,0.08,10-26-2021,Tuesday,3:27 PM
1400,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-24-2021,Sunday,11:49 AM
1401,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-24-2021,Sunday,6:32 AM
1402,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-21-2021,Thursday,9:26 PM
1403,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-23-2021,Saturday,12:35 PM
1404,Sausage Burrito,Breakfast,1.00,0.07,10-23-2021,Saturday,7:23 AM
1405,Small French Fry,Value Menu,1.19,0.08,10-20-2021,Wednesday,5:40 PM
1406,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,12:03 PM
1407,Large French Fry,Value Menu,1.79,0.13,10-21-2021,Thursday,1:20 PM
1408,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-21-2021,Thursday,9:45 AM
1409,Chicken McNuggets - 20pc,Normal,5,0.35,10-26-2021,Tuesday,8:04 PM
1410,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,7:52 AM
1411,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-24-2021,Sunday,4:47 PM
1412,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,9:14 AM
1413,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-20-2021,Wednesday,4:40 AM
